AGENCE,PROJET,DESCRIPTION,OBJECTIFS GENERAUX,RESULTATS,STATUT,ASPECT GENRE,NIVEAU D'INTERVENTION,REGION,SECTEUR BUDGET,SECTEUR OCDE,MAFSAN,PRIORITE NATIONALE,MINISTERE DE TUTELLE,AGENCE D'EXECUTION,INSCRIPTION LOI DES FINANCES,2009 Engagements Effectifs,2009 Decaissements Effectifs,2009 Decaissements Prevus,2010 Engagements Effectifs,2010 Decaissements Effectifs,2010 Decaissements Prevus,2011 Engagements Effectifs,2011 Decaissements Effectifs,2011 Decaissements Prevus,2012 Engagements Effectifs,2012 Decaissements Effectifs,2012 Decaissements Prevus,2013 Engagements Effectifs,2013 Decaissements Effectifs,2013 Decaissements Prevus,2014 Engagements Effectifs,2014 Decaissements Effectifs,2014 Decaissements Prevus,2015 Decaissements Prevus,2016 Decaissements Prevus,2017 Decaissements Prevus,2018 Decaissements Prevus,2019 Decaissements Prevus,Total Disbursements,Total Commitments,Planned Disbursements
France/AFD : Agence Française de Developpement,PRCC 2 - Appui au cluster Text'Óle Mada n convention CMG 1253 02,,,,En Cours,Non Genre,National, ,PRODUCTIF,INDUSTRIES MANUFACTURIERES,OTHER,Economie,"Ministere de l'Artisanat, de la Culture et des Patrimoines",France/AFD : Agence Française de Developpement,Hors Budget,660000,220588.235,0,0,133333.333,0,0,352053.633,273144.38,0,3072.368,0,0,0,0,0,0,0,0,0,0,0,0,709047.569,660000,273144.38
France/AFD : Agence Française de Developpement,PRCC 2 - Promotion de la destination Madagascar (nconvention: CMG 1253 01),,Promotion de la destination Madagascar (ONTM),,En Cours,Non Genre,National, ,PRODUCTIF,TOURISME,OTHER,Economie,"Ministere de l'Artisanat, de la Culture et des Patrimoines",France/AFD : Agence Française de Developpement,Hors Budget,660000,54682.66,0,0,266645.199,0,0,330646.513,273144.38,0,36897.57,0,0,3633.766,0,0,0,0,0,0,0,0,0,692505.708,660000,273144.38
France/AFD : Agence Française de Developpement,LALANKELY II (n convention: CMG 1452 02 R),Amelioration des conditions de vie dans les quartiers defavorises d&#39;Antananarivo,Prolongation de la premiere phase et financement des infrastructures complementaires,,Nouveau,Non Genre,Regional,ANALAMANGA,INFRASTRUCTURE,INFRASTRUCTURE ET SERVICES SOCIAUX DIVERS,OTHER,Infrastructures,"Ministere d'Etat charge des Infrastructures, de l'Equipement et de l'Amenagement du Territoire", ,Hors Budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148648.648,0,0,0,0,0,0,0,1148648.648
France/AFD : Agence Française de Developpement,MOBILE BANKING (n convention: CMG 1390 01 G),Projet de promotion de la Banque a Distance a Madagascar,"Maximiser l'acces a des services financiers adaptes, notamment au profit des populations defavorisees et exclues du systeme financier traditionnel en zones rurales",,Nouveau,Non Genre,National, ,ADMINISTRATIF,BANQUES ET SERVICES FINANCIERS,OTHER,Economie,Ministere des Finances et du Budget, ,Hors Budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France/AFD : Agence Française de Developpement,PRCC 3 - ONTM (CMG 1290 02 R),Soutenir la croissance economique malgache,,,En Cours,Non Genre,National, ,ADMINISTRATIF,NON AFFECTE/ NON SPECIFIE,OTHER,Economie, ,France/AFD : Agence Française de Developpement,Hors Budget,0,0,0,0,0,0,0,0,0,641025.641,319078.947,0,0,268565.248,0,0,64102.564,61728.395,0,0,0,0,0,587644.195,641025.641,61728.395
France/AFD : Agence Française de Developpement,PASMI - MdM (n convention: CMG 1418 01 S),Projet d&#39;amelioration de la sante des femmes et enfants les plus vulnerables dans Itasy et Bongolava,Contribuer a la reduction de la morbidite et de la mortalite maternelle et infantile,,En Cours,Non Genre,Regional," - BONGOLAVA
 - ITASY",SOCIAL,SANTE,OTHER,Sante, , ,Hors Budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051282.051,1975308.641,0,0,0,0,0,0,0,1975308.641
France/AFD : Agence Française de Developpement,Assistance Technique (CMG 1285 01),"AT aupres du Ministere de la Sante, aupres du METFP et aupres de l&#39;ONE.","Elaboration et mise en ìuvre politique nationale de sante, reforme de la gouvernance de l'ETFP et preparation strategie nationale pour la reduction des emissions dues au deboisement et a la degradation forestiere.",,En Cours,Non Genre,National, ," - PRODUCTIF
 - SOCIAL",DESTINATION PLURI-SECTORIELLE OU TRANSVERSALE,OTHER,Gouvernance,Ministere de la Sante Publique,France/AFD : Agence Française de Developpement,Hors Budget,0,0,0,0,0,0,1502294.091,0,0,0,76720.512,440789.473,0,392469.286,410958.904,0,178038.782,333333.333,0,0,0,0,0,469189.798,1502294.091,1185081.71
France/AFD : Agence Française de Developpement,FERC N10: Fonds d'Etude et de Renforcement de Capacite (CMG 1406),,,,En Cours,Non Genre,National, ,ADMINISTRATIF,DESTINATION PLURI-SECTORIELLE OU TRANSVERSALE,OTHER,Economie,Ministere des Finances et du Budget,France/AFD : Agence Française de Developpement,Hors Budget,0,0,0,0,0,0,0,0,0,641025.641,0,0,0,0,547945.205,0,0,123456.79,0,0,0,0,0,0,641025.641,671401.995
France/AFD : Agence Française de Developpement,CRCI (CMG 1290 03 S),Appui au positionnement CRCI comme instrument de reference a l&#39;exportation.,"Promotion de l'exportation, fonctionnement du cluster Text'Ile Mada, expertise nationale et internationale, fonds d'amorçage experimental a destination de CCI Partenaires",,En Cours,Non Genre,National, ,PRODUCTIF,INDUSTRIES MANUFACTURIERES,OTHER,Economie, ,France/AFD : Agence Française de Developpement,Hors Budget,0,0,0,0,0,0,0,0,0,1358024.691,0,0,0,406695.998,0,0,445944.531,370370.37,0,0,0,0,0,406695.998,1358024.691,370370.37
France/AFD : Agence Française de Developpement,Decharge Andralanitra (CMG 1261 01),,,,En Cours,Non Genre,Regional,ANALAMANGA,INFRASTRUCTURE,NON AFFECTE/ NON SPECIFIE,OTHER,Non aligne,"Ministere d'Etat charge des Infrastructures, de l'Equipement et de l'Amenagement du Territoire",France/AFD : Agence Française de Developpement,Hors Budget,0,0,0,2564102.564,0,0,0,0,0,0,1237261.784,0,0,44869.364,479452.054,0,464478.12,432098.765,0,0,0,0,0,1282131.148,2564102.564,911550.819
France/AFD : Agence Française de Developpement,PAPSA - Appui aux politiques agricoles (CMG 1280 01),,,,En Cours,Non Genre,National, ,PRODUCTIF,AGRICULTURE,OTHER,Developpement rural,Ministere de l'Agriculture et du Developpement Rural,France/AFD : Agence Française de Developpement,Hors Budget,0,0,0,0,0,0,4097165.705,136572.19,0,0,475074.866,1578947.368,0,1041423.733,2054794.52,0,775159.158,740740.74,0,0,0,0,0,1653070.789,4097165.705,4374482.628
France/AFD : Agence Française de Developpement,LALAN-KELY (CMG 3014 04),Projet de desenclavement et d&#39;assainissement des quartiers prioritaires du Grand TANA.,Amelioration des conditions de vie dans les quartiers populaires de Tana.,,En Cours,Non Genre,Regional,ANALAMANGA,INFRASTRUCTURE,INFRASTRUCTURE ET SERVICES SOCIAUX DIVERS,OTHER,Infrastructures,"Ministere d'Etat charge des Infrastructures, de l'Equipement et de l'Amenagement du Territoire",France/AFD : Agence Française de Developpement,Hors Budget,0,0,0,0,0,0,12291497.12,0,0,0,2167906.815,1973684.21,0,6233535.501,8219178.082,0,2992434.417,2567567.567,0,0,0,0,0,8401442.316,12291497.12,12760429.86
France/AFD : Agence Française de Developpement,SOLIDIS (CMG 1374 01),Developpement de ses activites de cautionnement mutuel et d&#39;appui aux petites entreprises.,Developpement de ses competences.,,En Cours,Non Genre,National, ,ADMINISTRATIF,ENTREPRISES ET AUTRES SERVICES,OTHER,Economie, ,France/AFD : Agence Française de Developpement,Hors Budget,0,0,0,0,0,0,535714.285,0,0,0,101973.886,205263.157,0,70007.655,300000,0,9125.925,298765.432,0,0,0,0,0,171981.541,535714.285,804028.589
France/AFD : Agence Française de Developpement,Mesofinance SOLIDIS. (nconvention: CMG 1262 01),,,,En Cours,Non Genre,National, ,ADMINISTRATIF,BANQUES ET SERVICES FINANCIERS,OTHER,Developpement rural,Ministere des Finances et du Budget,France/AFD : Agence Française de Developpement,Hors Budget,2000000,0,0,0,247709.229,0,0,1668174.158,1570580.186,0,129078.071,197368.421,0,34743.198,0,0,37808.439,30864.197,0,0,0,0,0,2079704.656,2000000,1798812.804
France/AFD : Agence Française de Developpement,PROJET PROTECTION BASSINS VERSANTS LAC ALAOTRA II (CMG 6011 01),Foncier;  Environnement;  Elevage;  Mise en valeur;  Infrastructures rurales;  Amenagements;  Animation;  Allocation de credits.,"Promouvoir de nouvelles pratiques culturales, dites agro-ecologiques de semis directs sans labours sur couvertures mortes ou vivantes.",Revenus des producteurs accrus;  Environnement d'une zone ecologique tres fragile preserve;  Investissements d'irrigation existant en aval securises;  Capacite d'organisation dotee aux producteurs.,En Cours,Non Genre,Regional,ALAOTRA-MANGORO,PRODUCTIF,AGRICULTURE,OTHER,Developpement rural,Ministere de l'Agriculture et du Developpement Rural,France/AFD : Agence Française de Developpement,Inscrit dans la Loi de Finances,0,3413304.255,3986764.705,0,2865784.557,2666666.666,0,2740621.028,0,0,1298044.947,4736842.105,0,1938344.46,3642465.753,0,378571.626,308641.975,0,0,0,0,0,12256099.25,0,15341381.2
France/AFD : Agence Française de Developpement,NUTRIZAZA (NConvention:CMG 1387 01 X),Lutte contre la malnutrition infantile a Madagascar,Ameliorer durablement la situation nutritionnelle des groupes vulnerables dans les quartiers defavorises de Madagascar,,En Cours,Non Genre,National, ,SOCIAL,SANTE,OTHER,Sante, , ,Hors Budget,0,0,0,0,0,0,0,0,0,0,0,0,1168831.168,350949.819,0,0,182587.654,246913.58,0,0,0,0,0,350949.819,1168831.168,246913.58
France/AFD : Agence Française de Developpement,UNICECAM (CMG 6010 03 L),Finalisation processus d&#39;informatisation du reseau.,Renforcement reseau par le financement de la croissance du portefeuille de credits a moyen et long terme.,,En Cours,Non Genre,National, ,ADMINISTRATIF,BANQUES ET SERVICES FINANCIERS,OTHER,Economie, ,France/AFD : Agence Française de Developpement,Hors Budget,0,0,0,0,0,0,500000,0,0,0,0,0,0,174808.034,0,0,219466.091,270602.469,0,0,0,0,0,174808.034,500000,270602.469
France/AFD : Agence Française de Developpement,SUBV/IFRA (CMG 1389 02 A),Developpement des credits aux Petites Entreprises n&#39;accedant pas aux services bancaires.,Renforcement des capacites de l'IFRA et des Institutions de microfinance partenaires.,,En Cours,Non Genre,Regional,ANOSY,ADMINISTRATIF,BANQUES ET SERVICES FINANCIERS,OTHER,Economie, , ,Hors Budget,0,0,0,0,0,0,0,0,0,723684.21,0,0,0,0,0,0,294176.187,370370.37,0,0,0,0,0,0,723684.21,370370.37
France/AFD : Agence Française de Developpement,FERC N8. (nconvention: CMG 1259 01),,,,En Cours,Non Genre,National, ,ADMINISTRATIF,DESTINATION PLURI-SECTORIELLE OU TRANSVERSALE,OTHER,Economie,Ministere des Finances et du Budget,France/AFD : Agence Française de Developpement,Hors Budget,2000000,0,463235.294,0,100892.582,933333.333,0,186931.911,614574.855,0,371814.203,657894.736,0,220809.594,652054.794,0,207071.28,493827.16,0,0,0,0,0,880448.29,2000000,3814920.172
France/AFD : Agence Française de Developpement,PRCC 3 / CCIFM (N Convention:CMG 1290 04 T),Renforcement actions de soutien sur les marches a fort potentiel aux entreprises exportatrices malgaches,Soutien a la croissance economique malgache par la croissance des exportations et du tourisme,,En Cours,Non Genre,National, ,PRODUCTIF,INDUSTRIES MANUFACTURIERES,OTHER,Economie, , ,Hors Budget,0,0,0,0,0,0,0,0,0,1111111.111,0,0,0,218520.98,0,0,377492.877,185185.185,0,0,0,0,0,218520.98,1111111.111,185185.185
France/AFD : Agence Française de Developpement,Sante - PACSS (nconvention: CMG 6009 01),,,,En Cours,Non Genre,National, ,SOCIAL,SANTE,OTHER,Sante,Ministere de la Sante Publique,France/AFD : Agence Française de Developpement,Inscrit dans la Loi de Finances,0,0,0,17142857.14,2156989.307,3333333.333,0,3746035.733,3414304.754,0,2729311.973,3947368.421,0,2336814.563,4794520.547,0,2487591.358,1546913.58,0,0,0,0,0,10969151.58,17142857.14,17036440.64
France/AFD : Agence Française de Developpement,Formation professionnelle Secteur BTP (CMG 1373 01),,,,En Cours,Non Genre,National, ,SOCIAL,EDUCATION,OTHER,Education, ,France/AFD : Agence Française de Developpement,Hors Budget,0,0,0,0,0,0,0,0,0,6410256.41,0,2631578.947,0,0,0,0,192088.319,250814.814,0,0,0,0,0,0,6410256.41,2882393.761
France/AFD : Agence Française de Developpement,Appui a la FAUR (nconvention: CMG 6007 02/CMG 6011 02),,,,En Cours,Non Genre,Regional,ALAOTRA-MANGORO,PRODUCTIF,AGRICULTURE,OTHER,Developpement rural,Ministere de l'Agriculture et du Developpement Rural,France/AFD : Agence Française de Developpement,Hors Budget,0,46535.942,160294.117,0,81152.037,66666.666,0,9511.289,102429.142,0,5821.794,98684.21,0,25543.852,176712.328,0,16085.41,61728.395,0,0,0,0,0,168564.914,0,666514.858
France/AFD : Agence Française de Developpement,PAMF SUBVENTION(CMG 1284 01),Developpement institution microfinance en milieu rural.,"Renforcement equipe, operations et capacites du personnel.",,En Cours,Non Genre,National, ,ADMINISTRATIF,BANQUES ET SERVICES FINANCIERS,OTHER,Economie, ,France/AFD : Agence Française de Developpement,Hors Budget,0,0,0,0,0,0,478002.665,0,0,0,84615.384,197368.421,0,241819.178,136986.301,0,93980.055,135595.061,0,0,0,0,0,326434.562,478002.665,469949.783
France/AFD : Agence Française de Developpement,C2D n2. (n convention:CMG 1255 01),,,,En Cours,Non Genre,National, ," - PRODUCTIF
 - ADMINISTRATIF",AIDE-PROGRAMME ET AIDE SOUS FORME DE PRODUITS,OTHER,Economie,Ministere des Finances et du Budget,France/AFD : Agence Française de Developpement,Hors Budget,0,5772976.485,7823529.411,0,5477104.03,7093333.333,0,7054388.471,7265640.516,0,7029544.102,6750000,0,0,0,0,726724.691,0,0,0,0,0,0,25334013.09,0,28932503.26
France/AFD : Agence Française de Developpement,PHCF II (CMG 1411 01 J),Association ETC TERRA - Financement programme holistique de conservation des forêts a Madagascar.,Preserver les ecosystemes forestiers naturels et ameliorer les conditions de vie des populations riveraines de ces forêts.,,En Cours,Non Genre,National, ,PRODUCTIF,DESTINATION PLURI-SECTORIELLE OU TRANSVERSALE,OTHER,Environnement, , ,Hors Budget,0,0,0,0,0,0,0,0,0,0,0,0,2702702.702,234821.917,0,0,1006646.438,864197.53,0,0,0,0,0,234821.917,2702702.702,864197.53
France/AFD : Agence Française de Developpement,SALAMA (n convention: CMG 1418 02 T),Approvisionnement en intrants de sante maternelle et infantile,Contribuer a la reduction de la morbidite et de la mortalite maternelle et infantile,,Nouveau,Non Genre,Regional," - BONGOLAVA
 - ITASY",SOCIAL,SANTE,OTHER,Sante, ,SALAMA,Hors Budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248917.283,675675.675,0,0,0,0,0,0,0,675675.675
France/AFD : Agence Française de Developpement,AQUEM (n convention: CMG 1288 01 X),Projet d&#39;amelioration de la qualite de l&#39;education,Ameliorer la qualite et l'efficience de l'enseignement general primaire et secondaire,,Nouveau,Non Genre,National, ,SOCIAL,EDUCATION,OTHER,Education,Ministere de l'education Nationale, ,Hors Budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3086419.753,2027027.027,0,0,0,0,0,0,0,2027027.027
France/AFD : Agence Française de Developpement,PHCF (CMG 1413 01 L),ETC TERRA - Financement du Programme Holistisque de Conservation des Forêts a Madagascar,Contribution a la preservation des ecosystemes forestiers naturels et amelioration des conditions de vie des populations riveraines de ces forêts,,En Cours,Non Genre,Regional,ATSIMO-ATSINANANA,PRODUCTIF,DESTINATION PLURI-SECTORIELLE OU TRANSVERSALE,OTHER,Environnement, , ,Hors Budget,0,0,0,0,0,0,0,0,0,0,0,0,2027027.027,176136.986,0,0,755072.507,810810.81,0,0,0,0,0,176136.986,2027027.027,810810.81
France/FFEM : Fonds Français pour l'Environnement Mondial,Developpement communautaire ecotourisme baleinier - MEGAPTERA. ( n convention:CMG 1232 01),,,,Cloture,Non Genre,National, ,PRODUCTIF,TOURISME,OTHER,Economie,Ministere du Tourisme,France/AFD : Agence Française de Developpement,Hors Budget,0,14285.714,14705.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14285.714,0,14705.882
France/FFEM : Fonds Français pour l'Environnement Mondial,Reseau des Aires Protegees de la COI (WWF Madagascar). ( n convention: CZZ 1293 01),,,,En Cours,Non Genre,National, ,PRODUCTIF,DESTINATION PLURI-SECTORIELLE OU TRANSVERSALE,OTHER,Environnement,"Ministere de l'Environnement, de l'Ecologie et des Forêts",France/AFD : Agence Française de Developpement,Hors Budget,0,354381.344,233823.529,0,210605.34,266666.666,0,21263.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586250.668,0,500490.195
France/FFEM : Fonds Français pour l'Environnement Mondial,Mise a jour du plan de gestion des fluides frigorigenes. (nconvention: CMG 1218 01),,,,En Cours,Non Genre,National, ,PRODUCTIF,DESTINATION PLURI-SECTORIELLE OU TRANSVERSALE,OTHER,Environnement,"Ministere de l'Environnement, de l'Ecologie et des Forêts",France/AFD : Agence Française de Developpement,Hors Budget,0,43874,32352.941,0,3583.116,17333.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47457.116,0,49686.274
France/FFEM : Fonds Français pour l'Environnement Mondial,PPI Foniala. (nconvention: CMG 1246 01),,,,Cloture,Non Genre,National, ,PRODUCTIF,DESTINATION PLURI-SECTORIELLE OU TRANSVERSALE,OTHER,Environnement,"Ministere de l'Environnement, de l'Ecologie et des Forêts",France/AFD : Agence Française de Developpement,Hors Budget,0,14328.358,14705.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14328.358,0,14705.882
France/FFEM : Fonds Français pour l'Environnement Mondial,Ny Tanintsika. (nconvention: CMG 1268 01),,,,En Cours,Non Genre,National, ,PRODUCTIF,DESTINATION PLURI-SECTORIELLE OU TRANSVERSALE,OTHER,Environnement,"Ministere de l'Environnement, de l'Ecologie et des Forêts",France/AFD : Agence Française de Developpement,Hors Budget,0,14705.882,22058.823,0,0,0,0,7599.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22305.47,0,22058.823
France/FFEM : Fonds Français pour l'Environnement Mondial,L'homme et l'Environnement. (n convention: CMG 1269 01),,,,En Cours,Non Genre,National, ,PRODUCTIF,DESTINATION PLURI-SECTORIELLE OU TRANSVERSALE,OTHER,Environnement,"Ministere de l'Environnement, de l'Ecologie et des Forêts",France/AFD : Agence Française de Developpement,Hors Budget,0,22058.823,0,0,34246.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56305.398,0,0
France/FFEM : Fonds Français pour l'Environnement Mondial,Projet Pilote bio-culturel d'Antrema.(nconvention:CMG 1207 01),,,,En Cours,Non Genre,National, ,PRODUCTIF,DESTINATION PLURI-SECTORIELLE OU TRANSVERSALE,OTHER,Developpement rural,"Ministere de l'Environnement, de l'Ecologie et des Forêts",France/AFD : Agence Française de Developpement,Hors Budget,0,25128.571,147058.823,438356.164,0,226666.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25128.571,438356.164,373725.489
